end,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SalesRevenueServicesGross,ContractWithCustomerLiabilityRevenueRecognized,DeferredRevenueCurrent,DeferredRevenueNoncurrent,IncreaseDecreaseInDeferredRevenue
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,4485000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,521000000.0
2009-09-26,,,42905000000.0,,,2053000000.0,853000000.0,6908000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2009-12-26,,,15683000000.0,,,2590000000.0,922000000.0,606000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,29182000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,29182000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,29182000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,29182000000.0,,,2542000000.0,941000000.0,577000000.0
2010-03-27,,,13499000000.0,,,2542000000.0,941000000.0,577000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,44882000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,44882000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,44882000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,44882000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-06-26,,,15700000000.0,,,2691000000.0,1021000000.0,806000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,65225000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
2010-09-25,,,20343000000.0,,,2984000000.0,1139000000.0,1217000000.0
